C, tp=0, ts=0, x0=1000001, x1=1000007
B, tp=0, ts=0, x0=394030519, x1=1
B, tp=0, ts=0, x0=981597789, x1=3
B, tp=0, ts=0, x0=704648730, x1=1
B, tp=0, ts=0, x0=982667896, x1=1
C, tp=0, ts=0, x0=1000003, x1=1000006
B, tp=0, ts=0, x0=418453476, x1=1
B, tp=0, ts=0, x0=343112227, x1=18
B, tp=0, ts=0, x0=112715785, x1=1
A, tp=0, ts=0, x0=1559, x1=118607294
B, tp=0, ts=0, x0=735426049, x1=1
B, tp=0, ts=0, x0=458250494, x1=1
C, tp=0, ts=0, x0=1000002, x1=1000004
B, tp=0, ts=0, x0=587768615, x1=1
B, tp=0, ts=0, x0=401764152, x1=1
B, tp=0, ts=0, x0=356946529, x1=1
C, tp=0, ts=0, x0=1000009, x1=1000010
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=92289539, x1=1
A, tp=0, ts=0, x0=34, x1=453919483
B, tp=0, ts=0, x0=453919483, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=339707840, x1=2
C, tp=0, ts=0, x0=1000001, x1=1000005
C, tp=0, ts=0, x0=1000001, x1=1000029
B, tp=0, ts=0, x0=136396987, x1=1
B, tp=0, ts=0, x0=138377384, x1=1
C, tp=0, ts=0, x0=1000002, x1=1000007
C, tp=0, ts=0, x0=1000001, x1=1000006
B, tp=0, ts=0, x0=283191651, x1=1
B, tp=0, ts=0, x0=304424827, x1=3
B, tp=0, ts=0, x0=349216954, x1=4
B, tp=0, ts=0, x0=396164875, x1=4
B, tp=0, ts=0, x0=744076895, x1=1
B, tp=0, ts=0, x0=390439660, x1=1
C, tp=0, ts=0, x0=1000002, x1=1000004
B, tp=0, ts=0, x0=272916265, x1=7
C, tp=0, ts=0, x0=1000011, x1=1000013
A, tp=0, ts=0, x0=195, x1=603910171
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=518614263, x1=1
B, tp=0, ts=0, x0=673242623, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000007
B, tp=0, ts=0, x0=369760985, x1=3
C, tp=0, ts=0, x0=1000001, x1=1000004
C, tp=0, ts=0, x0=1000001, x1=1000012
C, tp=0, ts=0, x0=1000021, x1=1000020
A, tp=0, ts=0, x0=15, x1=851121126
B, tp=0, ts=0, x0=177722388, x1=1
A, tp=0, ts=0, x0=6, x1=522160185
C, tp=0, ts=0, x0=1000001, x1=1000006
B, tp=0, ts=0, x0=274873586, x1=1
C, tp=0, ts=0, x0=1000013, x1=1000058
B, tp=0, ts=0, x0=421818049, x1=1
B, tp=0, ts=0, x0=738243349, x1=6
B, tp=0, ts=0, x0=901147356, x1=2
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=174776556, x1=1
C, tp=0, ts=0, x0=1000002, x1=1000007
C, tp=0, ts=0, x0=1000006, x1=1000004
C, tp=0, ts=0, x0=1000003, x1=1000004
B, tp=0, ts=0, x0=829356885, x1=1
B, tp=0, ts=0, x0=432227466, x1=2
B, tp=0, ts=0, x0=209714861, x1=5
A, tp=0, ts=0, x0=25, x1=249717375
B, tp=0, ts=0, x0=885670901, x1=2
B, tp=0, ts=0, x0=816192596, x1=2
B, tp=0, ts=0, x0=803081493, x1=1
B, tp=0, ts=0, x0=798977585, x1=1
B, tp=0, ts=0, x0=563979025, x1=1
B, tp=0, ts=0, x0=73096923, x1=2
B, tp=0, ts=0, x0=32576963, x1=1
B, tp=0, ts=0, x0=79921724, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000007
B, tp=0, ts=0, x0=377355417, x1=1
B, tp=0, ts=0, x0=467905769, x1=1
A, tp=0, ts=0, x0=5, x1=613998869
C, tp=0, ts=0, x0=1000001, x1=1000011
C, tp=0, ts=0, x0=1000002, x1=1000004
B, tp=0, ts=0, x0=613998869, x1=1
C, tp=0, ts=0, x0=1000002, x1=1000006
C, tp=0, ts=0, x0=1000001, x1=1000004
A, tp=0, ts=0, x0=84, x1=297038756
B, tp=0, ts=0, x0=12994079, x1=3
B, tp=0, ts=0, x0=891286886, x1=1
B, tp=0, ts=0, x0=919686729, x1=1
C, tp=0, ts=0, x0=1000012, x1=1000004
B, tp=0, ts=0, x0=803029105, x1=1
B, tp=0, ts=0, x0=605923747, x1=1
B, tp=0, ts=0, x0=789927912, x1=3
C, tp=0, ts=0, x0=1000001, x1=1000004
C, tp=0, ts=0, x0=1000001, x1=1000371
B, tp=0, ts=0, x0=38928536, x1=1
A, tp=0, ts=0, x0=4, x1=684864064
B, tp=0, ts=0, x0=682607168, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=724392677, x1=4
B, tp=0, ts=0, x0=488735937, x1=1
A, tp=0, ts=0, x0=4, x1=823379795
A, tp=0, ts=0, x0=24, x1=580451018
C, tp=0, ts=0, x0=1000001, x1=1000010
A, tp=0, ts=0, x0=795, x1=543387400
C, tp=0, ts=0, x0=1000001, x1=1000085
B, tp=0, ts=0, x0=580451018, x1=1
B, tp=0, ts=0, x0=207332169, x1=2
C, tp=0, ts=0, x0=1000002, x1=1000007
B, tp=0, ts=0, x0=630862287, x1=3
B, tp=0, ts=0, x0=60375326, x1=1
B, tp=0, ts=0, x0=718568996, x1=10
A, tp=0, ts=0, x0=4, x1=652845349
B, tp=0, ts=0, x0=792617227, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=760284904, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000389
B, tp=0, ts=0, x0=403023780, x1=1
C, tp=0, ts=0, x0=1000014, x1=1000005
B, tp=0, ts=0, x0=80013473, x1=1
B, tp=0, ts=0, x0=309218906, x1=1
B, tp=0, ts=0, x0=825069777, x1=1
B, tp=0, ts=0, x0=408844944, x1=1
B, tp=0, ts=0, x0=97783323, x1=3
C, tp=0, ts=0, x0=1000012, x1=1000005
B, tp=0, ts=0, x0=730744257, x1=6
B, tp=0, ts=0, x0=822377791, x1=1
B, tp=0, ts=0, x0=69329288, x1=3
B, tp=0, ts=0, x0=644702235, x1=1
B, tp=0, ts=0, x0=558013955, x1=1
C, tp=0, ts=0, x0=1000005, x1=1000004
B, tp=0, ts=0, x0=256637951, x1=2
B, tp=0, ts=0, x0=764836219, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=864470388, x1=1
B, tp=0, ts=0, x0=194975864, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000010
A, tp=0, ts=0, x0=4, x1=395613136
B, tp=0, ts=0, x0=287513947, x1=2
C, tp=0, ts=0, x0=1000002, x1=1000044
C, tp=0, ts=0, x0=1000001, x1=1000005
A, tp=0, ts=0, x0=6, x1=527828227
A, tp=0, ts=0, x0=4, x1=943875249
C, tp=0, ts=0, x0=1000001, x1=1000010
B, tp=0, ts=0, x0=398059619, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000005
C, tp=0, ts=0, x0=1000002, x1=1000004
B, tp=0, ts=0, x0=316145502, x1=1
A, tp=0, ts=0, x0=4, x1=883056501
B, tp=0, ts=0, x0=44641158, x1=6
A, tp=0, ts=0, x0=8, x1=15785447
C, tp=0, ts=0, x0=1000001, x1=1000005
C, tp=0, ts=0, x0=1000001, x1=1000005
B, tp=0, ts=0, x0=595825925, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000007
C, tp=0, ts=0, x0=1000002, x1=1000008
A, tp=0, ts=0, x0=7, x1=929424296
C, tp=0, ts=0, x0=1000006, x1=1000004
C, tp=0, ts=0, x0=1000007, x1=1000006
C, tp=0, ts=0, x0=1000001, x1=1000004
C, tp=0, ts=0, x0=1000001, x1=1000005
B, tp=0, ts=0, x0=650011957, x1=1
B, tp=0, ts=0, x0=791445285, x1=1
B, tp=0, ts=0, x0=169491106, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=487757794, x1=3
C, tp=0, ts=0, x0=1000001, x1=1000017
B, tp=0, ts=0, x0=792374871, x1=2
A, tp=0, ts=0, x0=4, x1=731275131
C, tp=0, ts=0, x0=1000001, x1=1000166
C, tp=0, ts=0, x0=1000002, x1=1000005
B, tp=0, ts=0, x0=882073753, x1=3
B, tp=0, ts=0, x0=887020674, x1=1
A, tp=0, ts=0, x0=4, x1=122762207
C, tp=0, ts=0, x0=1000007, x1=1000033
C, tp=0, ts=0, x0=1000012, x1=1000004
B, tp=0, ts=0, x0=401476349, x1=2
B, tp=0, ts=0, x0=42798533, x1=6
B, tp=0, ts=0, x0=16500997, x1=11
B, tp=0, ts=0, x0=961734649, x1=15
B, tp=0, ts=0, x0=456902174, x1=2
B, tp=0, ts=0, x0=464652337, x1=1
C, tp=0, ts=0, x0=1000006, x1=1000004
B, tp=0, ts=0, x0=533965693, x1=2
B, tp=0, ts=0, x0=52313208, x1=2
B, tp=0, ts=0, x0=282432681, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000012
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=61723957, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000004
C, tp=0, ts=0, x0=1000009, x1=1000004
B, tp=0, ts=0, x0=563484542, x1=1
B, tp=0, ts=0, x0=356556133, x1=1
B, tp=0, ts=0, x0=295003042, x1=2
C, tp=0, ts=0, x0=1000001, x1=1000005
A, tp=0, ts=0, x0=8, x1=419963345
A, tp=0, ts=0, x0=6, x1=724774322
C, tp=0, ts=0, x0=1000002, x1=1000006
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=704032241, x1=9
C, tp=0, ts=0, x0=1000001, x1=1000005
A, tp=0, ts=0, x0=4, x1=381116979
B, tp=0, ts=0, x0=970759368, x1=1
C, tp=0, ts=0, x0=1000079, x1=1000054
B, tp=0, ts=0, x0=582143188, x1=3
B, tp=0, ts=0, x0=122717981, x1=1
B, tp=0, ts=0, x0=404725778, x1=10
B, tp=0, ts=0, x0=420063833, x1=2
B, tp=0, ts=0, x0=27402081, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=754011016, x1=1
B, tp=0, ts=0, x0=267049149, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=986235919, x1=1
B, tp=0, ts=0, x0=117983942, x1=5
A, tp=0, ts=0, x0=4, x1=107287293
C, tp=0, ts=0, x0=1000019, x1=1000004
C, tp=0, ts=0, x0=1000001, x1=1000255
C, tp=0, ts=0, x0=1000001, x1=1000012
C, tp=0, ts=0, x0=1000001, x1=1000004
C, tp=0, ts=0, x0=1000002, x1=1000004
B, tp=0, ts=0, x0=54734323, x1=1
B, tp=0, ts=0, x0=455975842, x1=1
B, tp=0, ts=0, x0=847257549, x1=15
B, tp=0, ts=0, x0=922754751, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=991886357, x1=1
B, tp=0, ts=0, x0=511682411, x1=1
A, tp=0, ts=0, x0=5, x1=780678498
B, tp=0, ts=0, x0=356163757, x1=1
B, tp=0, ts=0, x0=167994205, x1=1
A, tp=0, ts=0, x0=9, x1=659018249
B, tp=0, ts=0, x0=194431909, x1=1
B, tp=0, ts=0, x0=897533556, x1=1
B, tp=0, ts=0, x0=576496966, x1=1
B, tp=0, ts=0, x0=916465903, x1=2
A, tp=0, ts=0, x0=4, x1=390831443
B, tp=0, ts=0, x0=390831443, x1=7
B, tp=0, ts=0, x0=77491100, x1=1
C, tp=0, ts=0, x0=1000002, x1=1000012
B, tp=0, ts=0, x0=428400480, x1=1
B, tp=0, ts=0, x0=70639372, x1=8
A, tp=0, ts=0, x0=4, x1=853079702
B, tp=0, ts=0, x0=538056736, x1=11
B, tp=0, ts=0, x0=198296165, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000005
C, tp=0, ts=0, x0=1000002, x1=1000019
B, tp=0, ts=0, x0=103317440, x1=1
B, tp=0, ts=0, x0=861656960, x1=2
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=429018989, x1=1
C, tp=0, ts=0, x0=1000003, x1=1000004
C, tp=0, ts=0, x0=1000004, x1=1000847
B, tp=0, ts=0, x0=398539372, x1=1
B, tp=0, ts=0, x0=832699168, x1=1
B, tp=0, ts=0, x0=711685743, x1=1
B, tp=0, ts=0, x0=475476323, x1=2
B, tp=0, ts=0, x0=485982657, x1=2
B, tp=0, ts=0, x0=548821403, x1=1
B, tp=0, ts=0, x0=179241367, x1=4
C, tp=0, ts=0, x0=1000001, x1=1000004
C, tp=0, ts=0, x0=1000001, x1=1000019
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=258736805, x1=1
C, tp=0, ts=0, x0=1000008, x1=1000004
B, tp=0, ts=0, x0=286136035, x1=1
B, tp=0, ts=0, x0=710321579, x1=5
B, tp=0, ts=0, x0=3184764, x1=5
A, tp=0, ts=0, x0=4, x1=289775960
B, tp=0, ts=0, x0=167430583, x1=1
B, tp=0, ts=0, x0=739270961, x1=2
B, tp=0, ts=0, x0=286091747, x1=1
C, tp=0, ts=0, x0=1000005, x1=1000004
B, tp=0, ts=0, x0=437909518, x1=1
B, tp=0, ts=0, x0=419522003, x1=1
B, tp=0, ts=0, x0=459691849, x1=2
B, tp=0, ts=0, x0=738791383, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000017
B, tp=0, ts=0, x0=899665708, x1=3
B, tp=0, ts=0, x0=408620110, x1=2
C, tp=0, ts=0, x0=1000005, x1=1000508
B, tp=0, ts=0, x0=183670109, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000004
C, tp=0, ts=0, x0=1000001, x1=1000025
C, tp=0, ts=0, x0=1000001, x1=1000022
C, tp=0, ts=0, x0=1000003, x1=1000005
C, tp=0, ts=0, x0=1000001, x1=1000008
B, tp=0, ts=0, x0=757684526, x1=22
B, tp=0, ts=0, x0=491519757, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000004
C, tp=0, ts=0, x0=1000002, x1=1000012
B, tp=0, ts=0, x0=122108893, x1=1
B, tp=0, ts=0, x0=530096007, x1=2
B, tp=0, ts=0, x0=261973420, x1=16
C, tp=0, ts=0, x0=1000002, x1=1000004
B, tp=0, ts=0, x0=196604932, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000004
C, tp=0, ts=0, x0=1000001, x1=1000004
A, tp=0, ts=0, x0=5, x1=906112217
B, tp=0, ts=0, x0=810032646, x1=15
B, tp=0, ts=0, x0=630793925, x1=46
A, tp=0, ts=0, x0=10, x1=438432045
B, tp=0, ts=0, x0=702946684, x1=1
B, tp=0, ts=0, x0=69190965, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=371753746, x1=288
B, tp=0, ts=0, x0=80493720, x1=1
C, tp=0, ts=0, x0=1000003, x1=1000006
B, tp=0, ts=0, x0=501452526, x1=1
C, tp=0, ts=0, x0=1000003, x1=1000016
C, tp=0, ts=0, x0=1000003, x1=1000006
B, tp=0, ts=0, x0=818706795, x1=1
B, tp=0, ts=0, x0=663165754, x1=2
B, tp=0, ts=0, x0=300981701, x1=2
C, tp=0, ts=0, x0=1000003, x1=1000004
B, tp=0, ts=0, x0=498709799, x1=1
B, tp=0, ts=0, x0=605098894, x1=3
C, tp=0, ts=0, x0=1000002, x1=1000134
B, tp=0, ts=0, x0=741569569, x1=1
B, tp=0, ts=0, x0=826244582, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000005
B, tp=0, ts=0, x0=321984645, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=34472548, x1=2
C, tp=0, ts=0, x0=1000007, x1=1000005
B, tp=0, ts=0, x0=992314729, x1=1
A, tp=0, ts=0, x0=19, x1=590390136
B, tp=0, ts=0, x0=496083282, x1=1
B, tp=0, ts=0, x0=605955718, x1=5
B, tp=0, ts=0, x0=81792530, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000010
A, tp=0, ts=0, x0=42, x1=991386294
C, tp=0, ts=0, x0=1000003, x1=1000004
C, tp=0, ts=0, x0=1007158, x1=1000013
C, tp=0, ts=0, x0=1000001, x1=1000004
C, tp=0, ts=0, x0=1000005, x1=1000030
C, tp=0, ts=0, x0=1000003, x1=1000006
B, tp=0, ts=0, x0=713129498, x1=3
C, tp=0, ts=0, x0=1000001, x1=1000312
B, tp=0, ts=0, x0=464351581, x1=113
C, tp=0, ts=0, x0=1000001, x1=1000005
B, tp=0, ts=0, x0=657525347, x1=1
A, tp=0, ts=0, x0=6, x1=362526852
B, tp=0, ts=0, x0=949927083, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000004
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=355027928, x1=2
B, tp=0, ts=0, x0=455449276, x1=1
A, tp=0, ts=0, x0=1330, x1=216801471
B, tp=0, ts=0, x0=953685087, x1=3
B, tp=0, ts=0, x0=322831399, x1=1
B, tp=0, ts=0, x0=420610109, x1=4
B, tp=0, ts=0, x0=753728656, x1=2
C, tp=0, ts=0, x0=1000012, x1=1000004
A, tp=0, ts=0, x0=40, x1=689583251
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=371993847, x1=18
B, tp=0, ts=0, x0=327812607, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000004
C, tp=0, ts=0, x0=1000002, x1=1000076
B, tp=0, ts=0, x0=774841095, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000045
C, tp=0, ts=0, x0=1000001, x1=1000006
B, tp=0, ts=0, x0=291390929, x1=2
B, tp=0, ts=0, x0=164718680, x1=1
B, tp=0, ts=0, x0=62983720, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000008
B, tp=0, ts=0, x0=256613468, x1=2
C, tp=0, ts=0, x0=1000005, x1=1000005
C, tp=0, ts=0, x0=1000005, x1=1000005
B, tp=0, ts=0, x0=421942391, x1=2
B, tp=0, ts=0, x0=2074097, x1=2
B, tp=0, ts=0, x0=988916582, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000005
C, tp=0, ts=0, x0=1000003, x1=1000023
C, tp=0, ts=0, x0=1000001, x1=1000006
C, tp=0, ts=0, x0=1000004, x1=1000005
B, tp=0, ts=0, x0=802939668, x1=1
B, tp=0, ts=0, x0=674884106, x1=1
B, tp=0, ts=0, x0=704273605, x1=1
C, tp=0, ts=0, x0=1000002, x1=1000015
B, tp=0, ts=0, x0=528002549, x1=1
B, tp=0, ts=0, x0=781549098, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000009
B, tp=0, ts=0, x0=550018629, x1=2
C, tp=0, ts=0, x0=1000002, x1=1000004
B, tp=0, ts=0, x0=453522817, x1=5
C, tp=0, ts=0, x0=1000001, x1=1000019
B, tp=0, ts=0, x0=329006660, x1=3
C, tp=0, ts=0, x0=1000003, x1=1000007
C, tp=0, ts=0, x0=1000028, x1=1000067
C, tp=0, ts=0, x0=1000001, x1=1000006
A, tp=0, ts=0, x0=6, x1=699764705
B, tp=0, ts=0, x0=423829992, x1=2
A, tp=0, ts=0, x0=36, x1=242682559
C, tp=0, ts=0, x0=1000002, x1=1000004
B, tp=0, ts=0, x0=242682559, x1=1
B, tp=0, ts=0, x0=415324408, x1=1
B, tp=0, ts=0, x0=194651465, x1=2
A, tp=0, ts=0, x0=331, x1=810299812
C, tp=0, ts=0, x0=1000001, x1=1000004
C, tp=0, ts=0, x0=1000005, x1=1000004
B, tp=0, ts=0, x0=4266980, x1=1
B, tp=0, ts=0, x0=358767258, x1=1
B, tp=0, ts=0, x0=653899516, x1=1
B, tp=0, ts=0, x0=460132238, x1=1
C, tp=0, ts=0, x0=1000004, x1=1000004
A, tp=0, ts=0, x0=4, x1=153237547
C, tp=0, ts=0, x0=1000001, x1=1000004
A, tp=0, ts=0, x0=6, x1=910011001
C, tp=0, ts=0, x0=1000001, x1=1000005
C, tp=0, ts=0, x0=1000002, x1=1000018
B, tp=0, ts=0, x0=264155245, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000016
B, tp=0, ts=0, x0=30945977, x1=4
B, tp=0, ts=0, x0=211352029, x1=3
C, tp=0, ts=0, x0=1000001, x1=1000007
B, tp=0, ts=0, x0=156511480, x1=1
B, tp=0, ts=0, x0=863662919, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000009
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=330023757, x1=1
B, tp=0, ts=0, x0=387879965, x1=1
A, tp=0, ts=0, x0=4, x1=27552652
C, tp=0, ts=0, x0=1000001, x1=1000004
C, tp=0, ts=0, x0=1000001, x1=1000020
B, tp=0, ts=0, x0=71572089, x1=6
B, tp=0, ts=0, x0=725867164, x1=2
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=803236825, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000005
A, tp=0, ts=0, x0=5, x1=518196033
B, tp=0, ts=0, x0=132112621, x1=1
C, tp=0, ts=0, x0=1000008, x1=1000005
B, tp=0, ts=0, x0=556431097, x1=1
C, tp=0, ts=0, x0=1000001, x1=1000004
B, tp=0, ts=0, x0=324207815, x1=8
C, tp=0, ts=0, x0=1000002, x1=1000022
C, tp=0, ts=0, x0=1000001, x1=1000105
B, tp=0, ts=0, x0=843782587, x1=1
>WATERMARK 0<
C, tp=1, ts=1, x0=1000001, x1=1000004
C, tp=1, ts=1, x0=1000002, x1=1000006
B, tp=1, ts=1, x0=299168135, x1=1
C, tp=1, ts=1, x0=1000001, x1=1000007
C, tp=1, ts=1, x0=1000002, x1=1005774
A, tp=1, ts=1, x0=4, x1=905453265
C, tp=1, ts=1, x0=1000003, x1=1000007
B, tp=1, ts=1, x0=289775960, x1=1
A, tp=1, ts=1, x0=35, x1=449581901
C, tp=1, ts=1, x0=1000002, x1=1000004
B, tp=1, ts=1, x0=797217649, x1=1
C, tp=1, ts=1, x0=1000001, x1=1000047
B, tp=1, ts=1, x0=121959866, x1=1
B, tp=1, ts=1, x0=819702502, x1=3
C, tp=1, ts=1, x0=1000001, x1=1000004
C, tp=1, ts=1, x0=1000011, x1=1000008
C, tp=1, ts=1, x0=1000001, x1=1000004
B, tp=1, ts=1, x0=161100226, x1=1
C, tp=1, ts=1, x0=1000001, x1=1000004
B, tp=1, ts=1, x0=652845349, x1=1
C, tp=1, ts=1, x0=1000001, x1=1000009
B, tp=1, ts=1, x0=395613136, x1=11
C, tp=1, ts=1, x0=1000001, x1=1000004
B, tp=1, ts=1, x0=527828227, x1=1
B, tp=1, ts=1, x0=419963345, x1=1
B, tp=1, ts=1, x0=623371499, x1=1
B, tp=1, ts=1, x0=81025599, x1=3
B, tp=1, ts=1, x0=776072133, x1=1
B, tp=1, ts=1, x0=925443858, x1=2
B, tp=1, ts=1, x0=187234314, x1=1
C, tp=1, ts=1, x0=1000001, x1=1000040
C, tp=1, ts=1, x0=1000001, x1=1000012
A, tp=1, ts=1, x0=4, x1=481291282
B, tp=1, ts=1, x0=238801654, x1=1
B, tp=1, ts=1, x0=942264565, x1=1
C, tp=1, ts=1, x0=1000006, x1=1000005
B, tp=1, ts=1, x0=550234151, x1=1
C, tp=1, ts=1, x0=1000001, x1=1000007
C, tp=1, ts=1, x0=1000001, x1=1000004
C, tp=1, ts=1, x0=1000048, x1=1000011
B, tp=1, ts=1, x0=397221002, x1=1
A, tp=1, ts=1, x0=4, x1=526134650
C, tp=1, ts=1, x0=1000001, x1=1000006
B, tp=1, ts=1, x0=108605615, x1=8
B, tp=1, ts=1, x0=232723791, x1=1
C, tp=1, ts=1, x0=1000011, x1=1001239
B, tp=1, ts=1, x0=40486860, x1=2
C, tp=1, ts=1, x0=1000004, x1=1000005
B, tp=1, ts=1, x0=95808164, x1=1
C, tp=1, ts=1, x0=1000002, x1=1000004
B, tp=1, ts=1, x0=754464918, x1=1
B, tp=1, ts=1, x0=575270959, x1=3
B, tp=1, ts=1, x0=669834072, x1=1
C, tp=1, ts=1, x0=1000001, x1=1000004
B, tp=1, ts=1, x0=446501827, x1=1
B, tp=1, ts=1, x0=690171808, x1=1
A, tp=1, ts=1, x0=34, x1=343908052
C, tp=1, ts=1, x0=1000002, x1=1000004
C, tp=1, ts=1, x0=1000005, x1=1000004
B, tp=1, ts=1, x0=146251143, x1=2
B, tp=1, ts=1, x0=285882739, x1=1
C, tp=1, ts=1, x0=1000001, x1=1000012
C, tp=1, ts=1, x0=1000002, x1=1000004
C, tp=1, ts=1, x0=1000014, x1=1000004
B, tp=1, ts=1, x0=99542197, x1=1
C, tp=1, ts=1, x0=1000001, x1=1000007
B, tp=1, ts=1, x0=771384465, x1=1
A, tp=1, ts=1, x0=4, x1=308565156
B, tp=1, ts=1, x0=579121822, x1=2
C, tp=1, ts=1, x0=1000001, x1=1000061
C, tp=1, ts=1, x0=1000001, x1=1000006
B, tp=1, ts=1, x0=539501539, x1=15
C, tp=1, ts=1, x0=1000001, x1=1000004
C, tp=1, ts=1, x0=1000001, x1=1000005
B, tp=1, ts=1, x0=53415190, x1=2
C, tp=1, ts=1, x0=1000001, x1=1000004
C, tp=1, ts=1, x0=1000001, x1=1000005
C, tp=1, ts=1, x0=1000086, x1=1000005
A, tp=1, ts=1, x0=4, x1=601337610
C, tp=1, ts=1, x0=1000002, x1=1000004
A, tp=1, ts=1, x0=5, x1=462721864
B, tp=1, ts=1, x0=822340402, x1=1
B, tp=1, ts=1, x0=849205484, x1=2
C, tp=1, ts=1, x0=1000001, x1=1000004
C, tp=1, ts=1, x0=1000001, x1=1001122
C, tp=1, ts=1, x0=1000001, x1=1000004
B, tp=1, ts=1, x0=5376213, x1=1
B, tp=1, ts=1, x0=922192768, x1=1
B, tp=1, ts=1, x0=341761149, x1=2
C, tp=1, ts=1, x0=1000005, x1=1000095
C, tp=1, ts=1, x0=1000002, x1=1000006
C, tp=1, ts=1, x0=1000001, x1=1000006
B, tp=1, ts=1, x0=903553901, x1=4
C, tp=1, ts=1, x0=1000002, x1=1000021
A, tp=1, ts=1, x0=6, x1=23978321
B, tp=1, ts=1, x0=266570898, x1=1
B, tp=1, ts=1, x0=356917980, x1=1
C, tp=1, ts=1, x0=1000002, x1=1000005
B, tp=1, ts=1, x0=711454868, x1=1
B, tp=1, ts=1, x0=576349152, x1=1
B, tp=1, ts=1, x0=6250496, x1=2
C, tp=1, ts=1, x0=1000002, x1=1000004
B, tp=1, ts=1, x0=930572716, x1=1
B, tp=1, ts=1, x0=215692517, x1=2
C, tp=1, ts=1, x0=1000001, x1=1000004
C, tp=1, ts=1, x0=1000003, x1=1000004
B, tp=1, ts=1, x0=984426225, x1=8
C, tp=1, ts=1, x0=1000001, x1=1000010
C, tp=1, ts=1, x0=1000001, x1=1000004
C, tp=1, ts=1, x0=1000042, x1=1000006
B, tp=1, ts=1, x0=525692103, x1=1
B, tp=1, ts=1, x0=205902163, x1=1
B, tp=1, ts=1, x0=628514199, x1=3
B, tp=1, ts=1, x0=659529693, x1=1
A, tp=1, ts=1, x0=6, x1=955689867
C, tp=1, ts=1, x0=1000001, x1=1000014
C, tp=1, ts=1, x0=1000003, x1=1000119
C, tp=1, ts=1, x0=1000003, x1=1000005
B, tp=1, ts=1, x0=955689867, x1=1
A, tp=1, ts=1, x0=5, x1=393695114
B, tp=1, ts=1, x0=201868153, x1=1
C, tp=1, ts=1, x0=1000034, x1=1000004
B, tp=1, ts=1, x0=657394821, x1=1
B, tp=1, ts=1, x0=582951590, x1=3
B, tp=1, ts=1, x0=402361897, x1=1
B, tp=1, ts=1, x0=490320986, x1=1
B, tp=1, ts=1, x0=228011898, x1=19
