C, tp=0, ts=0, x0=373321178, x1=1000005
B, tp=0, ts=0, x0=826504796, x1=85951603
C, tp=0, ts=0, x0=811562653, x1=1000001
B, tp=0, ts=0, x0=969283163, x1=935168036
B, tp=0, ts=0, x0=167439441, x1=562647266
B, tp=0, ts=0, x0=85787080, x1=511702317
C, tp=0, ts=0, x0=140657797, x1=1000001
B, tp=0, ts=0, x0=706794647, x1=770196373
B, tp=0, ts=0, x0=808709306, x1=999085856
B, tp=0, ts=0, x0=588862100, x1=113318750
B, tp=0, ts=0, x0=446580580, x1=723912998
A, tp=0, ts=0, x0=975493623, x1=17
C, tp=0, ts=0, x0=103153872, x1=1000001
A, tp=0, ts=0, x0=855790637, x1=4
C, tp=0, ts=0, x0=375727215, x1=1001980
C, tp=0, ts=0, x0=360220506, x1=1000043
B, tp=0, ts=0, x0=855790637, x1=677028439
C, tp=0, ts=0, x0=684243138, x1=1000010
A, tp=0, ts=0, x0=689670871, x1=797539098
B, tp=0, ts=0, x0=689670871, x1=481385687
C, tp=0, ts=0, x0=12972322, x1=1000006
B, tp=0, ts=0, x0=50114157, x1=167885064
B, tp=0, ts=0, x0=330712753, x1=538738441
B, tp=0, ts=0, x0=133810220, x1=99976844
B, tp=0, ts=0, x0=66277784, x1=206223845
B, tp=0, ts=0, x0=780540621, x1=200958777
C, tp=0, ts=0, x0=380782541, x1=1000004
C, tp=0, ts=0, x0=251513286, x1=1000001
A, tp=0, ts=0, x0=836524570, x1=7
A, tp=0, ts=0, x0=702966663, x1=4
A, tp=0, ts=0, x0=702390336, x1=4
B, tp=0, ts=0, x0=412999264, x1=581097790
B, tp=0, ts=0, x0=123453065, x1=503610060
B, tp=0, ts=0, x0=361876955, x1=414434156
B, tp=0, ts=0, x0=407039268, x1=550093225
C, tp=0, ts=0, x0=534384615, x1=1000002
C, tp=0, ts=0, x0=439366459, x1=1000001
A, tp=0, ts=0, x0=614127737, x1=624624430
B, tp=0, ts=0, x0=899269039, x1=469889480
C, tp=0, ts=0, x0=406174007, x1=1000001
B, tp=0, ts=0, x0=554701366, x1=562406472
B, tp=0, ts=0, x0=823156194, x1=851253385
B, tp=0, ts=0, x0=935354552, x1=490653580
C, tp=0, ts=0, x0=571438410, x1=1000001
C, tp=0, ts=0, x0=895879803, x1=1000001
C, tp=0, ts=0, x0=990092417, x1=1000002
B, tp=0, ts=0, x0=91517741, x1=946861394
C, tp=0, ts=0, x0=782747705, x1=1000003
A, tp=0, ts=0, x0=232967090, x1=4
C, tp=0, ts=0, x0=333159200, x1=1000001
B, tp=0, ts=0, x0=493229506, x1=678799557
B, tp=0, ts=0, x0=297981758, x1=96677077
B, tp=0, ts=0, x0=356648024, x1=384050948
B, tp=0, ts=0, x0=788618512, x1=41400483
C, tp=0, ts=0, x0=285317213, x1=1000008
C, tp=0, ts=0, x0=802177004, x1=1000001
C, tp=0, ts=0, x0=242172169, x1=1000001
C, tp=0, ts=0, x0=21002200, x1=1000001
C, tp=0, ts=0, x0=877001206, x1=1000002
C, tp=0, ts=0, x0=675555980, x1=1000001
C, tp=0, ts=0, x0=461042916, x1=1000001
B, tp=0, ts=0, x0=670907167, x1=813854366
B, tp=0, ts=0, x0=473560250, x1=967149778
C, tp=0, ts=0, x0=740929059, x1=1000001
A, tp=0, ts=0, x0=3614721, x1=5
B, tp=0, ts=0, x0=3614721, x1=800181284
B, tp=0, ts=0, x0=196299276, x1=593991403
C, tp=0, ts=0, x0=780059372, x1=1000001
B, tp=0, ts=0, x0=402108760, x1=925278270
B, tp=0, ts=0, x0=96664920, x1=981915708
B, tp=0, ts=0, x0=138924147, x1=483212120
B, tp=0, ts=0, x0=345178781, x1=944218248
C, tp=0, ts=0, x0=797217649, x1=1000001
B, tp=0, ts=0, x0=494963617, x1=624454710
B, tp=0, ts=0, x0=185131785, x1=714681181
B, tp=0, ts=0, x0=30941368, x1=377522223
C, tp=0, ts=0, x0=193995398, x1=1000001
B, tp=0, ts=0, x0=491334860, x1=292316937
B, tp=0, ts=0, x0=272368428, x1=887030514
A, tp=0, ts=0, x0=906973311, x1=153932956
B, tp=0, ts=0, x0=688675544, x1=825138273
B, tp=0, ts=0, x0=784783388, x1=258562191
C, tp=0, ts=0, x0=647432608, x1=1000001
C, tp=0, ts=0, x0=842121790, x1=1000001
C, tp=0, ts=0, x0=143570653, x1=1000001
C, tp=0, ts=0, x0=435941031, x1=1000001
A, tp=0, ts=0, x0=354985508, x1=5
B, tp=0, ts=0, x0=311834538, x1=638246023
C, tp=0, ts=0, x0=972459601, x1=1000001
B, tp=0, ts=0, x0=25286320, x1=88829511
B, tp=0, ts=0, x0=93443957, x1=348159837
B, tp=0, ts=0, x0=602658884, x1=507507515
B, tp=0, ts=0, x0=447033727, x1=234468691
A, tp=0, ts=0, x0=731167012, x1=13307903
B, tp=0, ts=0, x0=318692866, x1=531025213
C, tp=0, ts=0, x0=875175183, x1=1000001
C, tp=0, ts=0, x0=588169450, x1=1000001
B, tp=0, ts=0, x0=661846646, x1=476720818
C, tp=0, ts=0, x0=103451552, x1=1000001
A, tp=0, ts=0, x0=982667893, x1=4
C, tp=0, ts=0, x0=336129616, x1=1000005
B, tp=0, ts=0, x0=614301172, x1=968021641
B, tp=0, ts=0, x0=745803904, x1=60471948
B, tp=0, ts=0, x0=540275704, x1=537836772
A, tp=0, ts=0, x0=41299923, x1=10
A, tp=0, ts=0, x0=735426046, x1=6
C, tp=0, ts=0, x0=456508054, x1=1000001
C, tp=0, ts=0, x0=374348359, x1=1000001
C, tp=0, ts=0, x0=122128325, x1=1000001
B, tp=0, ts=0, x0=511869083, x1=224135044
B, tp=0, ts=0, x0=63903447, x1=425413794
B, tp=0, ts=0, x0=852375222, x1=599814948
B, tp=0, ts=0, x0=224034088, x1=814360335
B, tp=0, ts=0, x0=878844687, x1=941956147
C, tp=0, ts=0, x0=712993444, x1=1000001
B, tp=0, ts=0, x0=862672951, x1=985061907
C, tp=0, ts=0, x0=980514146, x1=1000001
C, tp=0, ts=0, x0=840750790, x1=1000032
B, tp=0, ts=0, x0=813149273, x1=604380218
C, tp=0, ts=0, x0=94797035, x1=1000001
C, tp=0, ts=0, x0=161482379, x1=1000030
B, tp=0, ts=0, x0=110797997, x1=374332090
B, tp=0, ts=0, x0=966043360, x1=846243478
C, tp=0, ts=0, x0=742841985, x1=1000001
A, tp=0, ts=0, x0=388484921, x1=4
B, tp=0, ts=0, x0=305494064, x1=470545038
C, tp=0, ts=0, x0=410379847, x1=1000001
C, tp=0, ts=0, x0=362192305, x1=1000001
C, tp=0, ts=0, x0=310706839, x1=1000004
B, tp=0, ts=0, x0=905112729, x1=565501679
B, tp=0, ts=0, x0=390439657, x1=658012736
B, tp=0, ts=0, x0=788239606, x1=767301784
B, tp=0, ts=0, x0=637541208, x1=193915387
A, tp=0, ts=0, x0=826137069, x1=8
B, tp=0, ts=0, x0=117667910, x1=835012634
C, tp=0, ts=0, x0=497782449, x1=1000001
B, tp=0, ts=0, x0=35347792, x1=71460216
C, tp=0, ts=0, x0=518614260, x1=1000001
B, tp=0, ts=0, x0=673242620, x1=648334482
C, tp=0, ts=0, x0=543771821, x1=1000001
A, tp=0, ts=0, x0=757848687, x1=27
C, tp=0, ts=0, x0=836162962, x1=1000001
C, tp=0, ts=0, x0=926832966, x1=1000001
B, tp=0, ts=0, x0=571326392, x1=62369143
B, tp=0, ts=0, x0=524318503, x1=65621723
B, tp=0, ts=0, x0=854177495, x1=481812593
B, tp=0, ts=0, x0=780212022, x1=177722388
C, tp=0, ts=0, x0=15180151, x1=1000001
B, tp=0, ts=0, x0=873654562, x1=363365193
C, tp=0, ts=0, x0=164174570, x1=1000001
B, tp=0, ts=0, x0=274873583, x1=234312511
B, tp=0, ts=0, x0=784743430, x1=98411054
C, tp=0, ts=0, x0=528612333, x1=1000001
B, tp=0, ts=0, x0=933902194, x1=738243349
B, tp=0, ts=0, x0=373631439, x1=463567773
C, tp=0, ts=0, x0=256753169, x1=1000001
C, tp=0, ts=0, x0=627139122, x1=1000008
C, tp=0, ts=0, x0=887714881, x1=1000001
C, tp=0, ts=0, x0=822425566, x1=1000002
B, tp=0, ts=0, x0=490436427, x1=144330474
C, tp=0, ts=0, x0=397851902, x1=1000004
B, tp=0, ts=0, x0=32005643, x1=829356885
B, tp=0, ts=0, x0=336137226, x1=892624587
B, tp=0, ts=0, x0=72849876, x1=924516477
B, tp=0, ts=0, x0=963942383, x1=936846153
C, tp=0, ts=0, x0=249717375, x1=1000001
B, tp=0, ts=0, x0=559252872, x1=885670901
B, tp=0, ts=0, x0=913056760, x1=38846331
C, tp=0, ts=0, x0=91893808, x1=1000001
B, tp=0, ts=0, x0=198481286, x1=454928261
C, tp=0, ts=0, x0=139115260, x1=1000001
B, tp=0, ts=0, x0=597340443, x1=2280708
B, tp=0, ts=0, x0=610797473, x1=866152573
B, tp=0, ts=0, x0=32576960, x1=913844774
C, tp=0, ts=0, x0=374532716, x1=1000001
B, tp=0, ts=0, x0=691401193, x1=639461386
B, tp=0, ts=0, x0=942343649, x1=137754550
C, tp=0, ts=0, x0=895003341, x1=1000005
B, tp=0, ts=0, x0=628855058, x1=960806396
C, tp=0, ts=0, x0=613998869, x1=1000001
C, tp=0, ts=0, x0=353378034, x1=1000001
C, tp=0, ts=0, x0=775787647, x1=1000001
C, tp=0, ts=0, x0=205880366, x1=1000001
C, tp=0, ts=0, x0=611967342, x1=1000002
B, tp=0, ts=0, x0=382740909, x1=600009428
B, tp=0, ts=0, x0=181468236, x1=242232608
C, tp=0, ts=0, x0=537354122, x1=1000001
A, tp=0, ts=0, x0=368680571, x1=17
B, tp=0, ts=0, x0=144030889, x1=919686729
C, tp=0, ts=0, x0=334844774, x1=1000001
C, tp=0, ts=0, x0=521237446, x1=1000001
C, tp=0, ts=0, x0=956254722, x1=1000002
C, tp=0, ts=0, x0=435964469, x1=1000001
B, tp=0, ts=0, x0=345642921, x1=354143837
B, tp=0, ts=0, x0=448066533, x1=303189819
C, tp=0, ts=0, x0=50340987, x1=1000003
B, tp=0, ts=0, x0=770509899, x1=38928536
C, tp=0, ts=0, x0=173492916, x1=1000001
B, tp=0, ts=0, x0=484668346, x1=819523682
C, tp=0, ts=0, x0=750954825, x1=1000001
B, tp=0, ts=0, x0=435046155, x1=986775453
B, tp=0, ts=0, x0=89290224, x1=724392677
C, tp=0, ts=0, x0=585005299, x1=1000024
C, tp=0, ts=0, x0=74366774, x1=1000001
C, tp=0, ts=0, x0=593288442, x1=1000002
C, tp=0, ts=0, x0=305334050, x1=1000001
C, tp=0, ts=0, x0=816905786, x1=1000001
A, tp=0, ts=0, x0=192390969, x1=795
C, tp=0, ts=0, x0=906763396, x1=1000001
B, tp=0, ts=0, x0=255071574, x1=331303505
C, tp=0, ts=0, x0=545828652, x1=1000003
B, tp=0, ts=0, x0=149308576, x1=848016332
B, tp=0, ts=0, x0=965247239, x1=630862287
B, tp=0, ts=0, x0=678285908, x1=461615481
B, tp=0, ts=0, x0=714494560, x1=932777664
B, tp=0, ts=0, x0=225232246, x1=167628702
C, tp=0, ts=0, x0=860324471, x1=1000005
B, tp=0, ts=0, x0=792617224, x1=361785671
C, tp=0, ts=0, x0=960695330, x1=1000001
A, tp=0, ts=0, x0=256930881, x1=38
B, tp=0, ts=0, x0=109988297, x1=82985640
C, tp=0, ts=0, x0=794073185, x1=1000001
B, tp=0, ts=0, x0=949644513, x1=350135842
C, tp=0, ts=0, x0=477997860, x1=1000001
A, tp=0, ts=0, x0=578811474, x1=4
C, tp=0, ts=0, x0=286789888, x1=1000002
A, tp=0, ts=0, x0=856832697, x1=6
B, tp=0, ts=0, x0=856832697, x1=958149841
C, tp=0, ts=0, x0=833354554, x1=1000012
A, tp=0, ts=0, x0=152824857, x1=5
C, tp=0, ts=0, x0=193035306, x1=1000001
B, tp=0, ts=0, x0=389007104, x1=257484909
B, tp=0, ts=0, x0=644702232, x1=39370026
C, tp=0, ts=0, x0=944114169, x1=1000002
B, tp=0, ts=0, x0=284800941, x1=267696354
C, tp=0, ts=0, x0=93406380, x1=1000005
B, tp=0, ts=0, x0=205084777, x1=728329751
C, tp=0, ts=0, x0=441428521, x1=1000004
B, tp=0, ts=0, x0=389792124, x1=555297977
C, tp=0, ts=0, x0=24287033, x1=1000002
C, tp=0, ts=0, x0=920217629, x1=1000001
C, tp=0, ts=0, x0=580479515, x1=1000002
A, tp=0, ts=0, x0=487701748, x1=6
B, tp=0, ts=0, x0=563538130, x1=919445578
C, tp=0, ts=0, x0=623309157, x1=1000001
B, tp=0, ts=0, x0=302264178, x1=405333612
B, tp=0, ts=0, x0=321424307, x1=168468214
B, tp=0, ts=0, x0=421062291, x1=485496702
B, tp=0, ts=0, x0=730143828, x1=291656085
B, tp=0, ts=0, x0=677977825, x1=198823670
C, tp=0, ts=0, x0=67536358, x1=1000002
B, tp=0, ts=0, x0=398059616, x1=953686115
B, tp=0, ts=0, x0=708386997, x1=231843547
A, tp=0, ts=0, x0=971658167, x1=4
B, tp=0, ts=0, x0=316145499, x1=219402836
B, tp=0, ts=0, x0=412146812, x1=825729973
B, tp=0, ts=0, x0=322266073, x1=948624639
B, tp=0, ts=0, x0=232408803, x1=814409912
B, tp=0, ts=0, x0=15785447, x1=994557239
B, tp=0, ts=0, x0=551379234, x1=549985908
B, tp=0, ts=0, x0=262189214, x1=17781406
C, tp=0, ts=0, x0=559020827, x1=1000001
B, tp=0, ts=0, x0=595825922, x1=253322039
C, tp=0, ts=0, x0=661301748, x1=1000001
B, tp=0, ts=0, x0=249716431, x1=760120033
B, tp=0, ts=0, x0=528606303, x1=562062227
B, tp=0, ts=0, x0=929424296, x1=558828982
A, tp=0, ts=0, x0=58472454, x1=4
C, tp=0, ts=0, x0=185858351, x1=1000001
B, tp=0, ts=0, x0=860124474, x1=324481565
B, tp=0, ts=0, x0=724519869, x1=789719648
A, tp=0, ts=0, x0=280462899, x1=78
C, tp=0, ts=0, x0=189222997, x1=1000001
C, tp=0, ts=0, x0=950157302, x1=1000008
B, tp=0, ts=0, x0=682202793, x1=289121359
C, tp=0, ts=0, x0=939243746, x1=1000001
B, tp=0, ts=0, x0=16571195, x1=14998123
B, tp=0, ts=0, x0=278331164, x1=284501155
B, tp=0, ts=0, x0=171205441, x1=444080529
C, tp=0, ts=0, x0=731275131, x1=1000001
B, tp=0, ts=0, x0=280628439, x1=64977046
A, tp=0, ts=0, x0=209907569, x1=5
C, tp=0, ts=0, x0=399063999, x1=1000001
C, tp=0, ts=0, x0=839382192, x1=1000001
B, tp=0, ts=0, x0=912620744, x1=972239772
B, tp=0, ts=0, x0=272214547, x1=151299875
B, tp=0, ts=0, x0=868518670, x1=296007455
B, tp=0, ts=0, x0=465929233, x1=111254585
C, tp=0, ts=0, x0=455970780, x1=1000001
C, tp=0, ts=0, x0=756482193, x1=1000001
C, tp=0, ts=0, x0=28123380, x1=1000001
A, tp=0, ts=0, x0=896385808, x1=14
B, tp=0, ts=0, x0=456902171, x1=676843527
A, tp=0, ts=0, x0=111983952, x1=6
C, tp=0, ts=0, x0=199137311, x1=1000001
B, tp=0, ts=0, x0=188662790, x1=778123735
C, tp=0, ts=0, x0=52313205, x1=1000002
B, tp=0, ts=0, x0=282432678, x1=445043899
A, tp=0, ts=0, x0=916693759, x1=338623741
B, tp=0, ts=0, x0=936917204, x1=505510666
B, tp=0, ts=0, x0=279890404, x1=219931275
C, tp=0, ts=0, x0=758722199, x1=1000001
B, tp=0, ts=0, x0=257130989, x1=590524379
A, tp=0, ts=0, x0=319266872, x1=4
B, tp=0, ts=0, x0=914421722, x1=356556133
B, tp=0, ts=0, x0=667161823, x1=51301021
B, tp=0, ts=0, x0=199580538, x1=791913129
C, tp=0, ts=0, x0=312187007, x1=1000001
C, tp=0, ts=0, x0=419963345, x1=1000001
B, tp=0, ts=0, x0=893302875, x1=662098754
B, tp=0, ts=0, x0=642123235, x1=568296149
B, tp=0, ts=0, x0=213060003, x1=919712472
C, tp=0, ts=0, x0=486891346, x1=1000001
A, tp=0, ts=0, x0=2679943, x1=4
B, tp=0, ts=0, x0=308402694, x1=63630015
B, tp=0, ts=0, x0=943788485, x1=87348681
B, tp=0, ts=0, x0=228344983, x1=827271167
A, tp=0, ts=0, x0=970759365, x1=4
B, tp=0, ts=0, x0=342656870, x1=843888744
B, tp=0, ts=0, x0=628487877, x1=679824422
B, tp=0, ts=0, x0=472843424, x1=219921437
B, tp=0, ts=0, x0=404725775, x1=124174023
B, tp=0, ts=0, x0=300192595, x1=420063833
C, tp=0, ts=0, x0=444045991, x1=1000001
C, tp=0, ts=0, x0=640564706, x1=1000001
C, tp=0, ts=0, x0=836668613, x1=1000003
C, tp=0, ts=0, x0=431733222, x1=1000004
C, tp=0, ts=0, x0=482893436, x1=1000001
C, tp=0, ts=0, x0=499392177, x1=1000002
A, tp=0, ts=0, x0=986235916, x1=4
B, tp=0, ts=0, x0=150288068, x1=947040439
C, tp=0, ts=0, x0=840744608, x1=1000001
B, tp=0, ts=0, x0=616415284, x1=850519004
B, tp=0, ts=0, x0=69956859, x1=102666614
C, tp=0, ts=0, x0=975905726, x1=1000001
C, tp=0, ts=0, x0=52366356, x1=1000001
B, tp=0, ts=0, x0=768942410, x1=204494856
C, tp=0, ts=0, x0=397440397, x1=1000004
A, tp=0, ts=0, x0=773414477, x1=8
B, tp=0, ts=0, x0=963683381, x1=847257549
B, tp=0, ts=0, x0=978297990, x1=247141205
B, tp=0, ts=0, x0=139763056, x1=806198193
C, tp=0, ts=0, x0=813669553, x1=1000002
B, tp=0, ts=0, x0=994489206, x1=242901349
B, tp=0, ts=0, x0=177029933, x1=140552715
B, tp=0, ts=0, x0=346208317, x1=685145233
B, tp=0, ts=0, x0=594563376, x1=356163757
B, tp=0, ts=0, x0=270258608, x1=802084500
B, tp=0, ts=0, x0=659735246, x1=35699031
B, tp=0, ts=0, x0=956915187, x1=528772291
B, tp=0, ts=0, x0=158887031, x1=194431909
C, tp=0, ts=0, x0=634047175, x1=1000004
B, tp=0, ts=0, x0=57190521, x1=817499933
B, tp=0, ts=0, x0=426380877, x1=611553610
B, tp=0, ts=0, x0=561504385, x1=908948421
A, tp=0, ts=0, x0=872811755, x1=4
B, tp=0, ts=0, x0=872811755, x1=174504554
B, tp=0, ts=0, x0=520025109, x1=635466063
C, tp=0, ts=0, x0=651334304, x1=1000001
B, tp=0, ts=0, x0=252488143, x1=428400480
B, tp=0, ts=0, x0=868395226, x1=584890575
A, tp=0, ts=0, x0=877168953, x1=4
B, tp=0, ts=0, x0=932741391, x1=650166980
A, tp=0, ts=0, x0=259199629, x1=4
C, tp=0, ts=0, x0=686269282, x1=1000002
C, tp=0, ts=0, x0=419123978, x1=1000002
B, tp=0, ts=0, x0=938959251, x1=963982813
C, tp=0, ts=0, x0=336182131, x1=1000001
B, tp=0, ts=0, x0=757330979, x1=985131241
B, tp=0, ts=0, x0=479521438, x1=650163379
B, tp=0, ts=0, x0=429018986, x1=670058266
C, tp=0, ts=0, x0=492368151, x1=1000001
C, tp=0, ts=0, x0=361352518, x1=1000001
C, tp=0, ts=0, x0=170934056, x1=1000001
B, tp=0, ts=0, x0=184035561, x1=832699168
A, tp=0, ts=0, x0=101456594, x1=4
B, tp=0, ts=0, x0=101456594, x1=711685740
B, tp=0, ts=0, x0=940436394, x1=817569939
C, tp=0, ts=0, x0=641064522, x1=1000001
C, tp=0, ts=0, x0=732815832, x1=1000001
C, tp=0, ts=0, x0=106749899, x1=1000001
C, tp=0, ts=0, x0=50340100, x1=1000002
B, tp=0, ts=0, x0=322165032, x1=775758699
B, tp=0, ts=0, x0=9009958, x1=583689237
C, tp=0, ts=0, x0=287234369, x1=1000001
B, tp=0, ts=0, x0=258736802, x1=691474239
C, tp=0, ts=0, x0=475112191, x1=1000008
C, tp=0, ts=0, x0=685965178, x1=1000001
B, tp=0, ts=0, x0=783986086, x1=425118382
B, tp=0, ts=0, x0=504264316, x1=577636229
B, tp=0, ts=0, x0=279127455, x1=721085306
A, tp=0, ts=0, x0=568073121, x1=4
B, tp=0, ts=0, x0=573626650, x1=748379948
B, tp=0, ts=0, x0=739270958, x1=625633829
C, tp=0, ts=0, x0=966788983, x1=1000008
B, tp=0, ts=0, x0=655041810, x1=780099035
B, tp=0, ts=0, x0=127863211, x1=437909518
C, tp=0, ts=0, x0=577655959, x1=1000003
C, tp=0, ts=0, x0=118186226, x1=1000002
B, tp=0, ts=0, x0=481056532, x1=687768893
C, tp=0, ts=0, x0=837093181, x1=1000001
B, tp=0, ts=0, x0=634874698, x1=48690767
C, tp=0, ts=0, x0=417095032, x1=1000005
B, tp=0, ts=0, x0=785016086, x1=103883437
C, tp=0, ts=0, x0=241783249, x1=1000007
B, tp=0, ts=0, x0=498010034, x1=183670109
C, tp=0, ts=0, x0=986476836, x1=1000001
B, tp=0, ts=0, x0=132104139, x1=597012663
B, tp=0, ts=0, x0=349474618, x1=721139560
C, tp=0, ts=0, x0=985685892, x1=1000001
C, tp=0, ts=0, x0=245038782, x1=1000003
C, tp=0, ts=0, x0=293230539, x1=1000001
B, tp=0, ts=0, x0=970910391, x1=737920737
B, tp=0, ts=0, x0=345331657, x1=602628606
B, tp=0, ts=0, x0=737283734, x1=488421861
C, tp=0, ts=0, x0=343773804, x1=1000024
C, tp=0, ts=0, x0=717217322, x1=1000001
C, tp=0, ts=0, x0=770053035, x1=1000011
C, tp=0, ts=0, x0=90603005, x1=1000002
C, tp=0, ts=0, x0=917251468, x1=1000001
B, tp=0, ts=0, x0=735793372, x1=874483423
C, tp=0, ts=0, x0=873538184, x1=1000005
B, tp=0, ts=0, x0=696837071, x1=520386925
B, tp=0, ts=0, x0=50093317, x1=892606460
B, tp=0, ts=0, x0=723797166, x1=691867277
B, tp=0, ts=0, x0=614171059, x1=906112220
C, tp=0, ts=0, x0=611370652, x1=1000003
A, tp=0, ts=0, x0=819358405, x1=89
A, tp=0, ts=0, x0=608796244, x1=4
B, tp=0, ts=0, x0=42900091, x1=263030401
B, tp=0, ts=0, x0=69190962, x1=542162018
C, tp=0, ts=0, x0=935615518, x1=1000001
C, tp=0, ts=0, x0=906650216, x1=1000004
A, tp=0, ts=0, x0=10909073, x1=386527365
C, tp=0, ts=0, x0=407490834, x1=1000001
B, tp=0, ts=0, x0=824932947, x1=501452526
B, tp=0, ts=0, x0=372978299, x1=778172295
B, tp=0, ts=0, x0=753063734, x1=7269937
B, tp=0, ts=0, x0=231154087, x1=882752402
C, tp=0, ts=0, x0=998403277, x1=1000002
B, tp=0, ts=0, x0=160267782, x1=663165754
B, tp=0, ts=0, x0=347227054, x1=197238310
C, tp=0, ts=0, x0=137105084, x1=1000001
C, tp=0, ts=0, x0=249719190, x1=1000001
C, tp=0, ts=0, x0=909062542, x1=1000001
B, tp=0, ts=0, x0=880485664, x1=991527787
C, tp=0, ts=0, x0=142463814, x1=1000005
C, tp=0, ts=0, x0=810626819, x1=1000003
B, tp=0, ts=0, x0=402003505, x1=781435437
C, tp=0, ts=0, x0=470621959, x1=1000002
B, tp=0, ts=0, x0=590111229, x1=321984645
C, tp=0, ts=0, x0=380825418, x1=1000001
B, tp=0, ts=0, x0=909007533, x1=634674385
A, tp=0, ts=0, x0=848987134, x1=6
B, tp=0, ts=0, x0=905536615, x1=617836492
C, tp=0, ts=0, x0=264238031, x1=1000001
B, tp=0, ts=0, x0=864843204, x1=590390139
C, tp=0, ts=0, x0=657524960, x1=1000003
C, tp=0, ts=0, x0=307076652, x1=1000001
C, tp=0, ts=0, x0=606026543, x1=1000016
C, tp=0, ts=0, x0=648777374, x1=1000001
>WATERMARK 0<
C, tp=1, ts=1, x0=180212943, x1=1000005
C, tp=1, ts=1, x0=428643743, x1=1000003
C, tp=1, ts=1, x0=875917968, x1=1000001
B, tp=1, ts=1, x0=227066681, x1=866251067
C, tp=1, ts=1, x0=742540591, x1=1000002
C, tp=1, ts=1, x0=43623542, x1=1000003
C, tp=1, ts=1, x0=312503887, x1=1000002
B, tp=1, ts=1, x0=916693759, x1=916764668
B, tp=1, ts=1, x0=578811474, x1=999036465
B, tp=1, ts=1, x0=273847090, x1=987643348
B, tp=1, ts=1, x0=234198412, x1=570298254
C, tp=1, ts=1, x0=450710524, x1=1000001
B, tp=1, ts=1, x0=913277819, x1=545980281
B, tp=1, ts=1, x0=735426046, x1=365334890
B, tp=1, ts=1, x0=852511591, x1=52875276
C, tp=1, ts=1, x0=928793245, x1=1000002
B, tp=1, ts=1, x0=760455751, x1=95047470
C, tp=1, ts=1, x0=231770120, x1=1000002
B, tp=1, ts=1, x0=949927080, x1=860831183
B, tp=1, ts=1, x0=933002056, x1=665794787
C, tp=1, ts=1, x0=388713640, x1=1000001
B, tp=1, ts=1, x0=245537157, x1=135626993
C, tp=1, ts=1, x0=528702456, x1=1000001
C, tp=1, ts=1, x0=22589824, x1=1000206
C, tp=1, ts=1, x0=788034281, x1=1000001
A, tp=1, ts=1, x0=953685084, x1=13
C, tp=1, ts=1, x0=982961001, x1=1000057
A, tp=1, ts=1, x0=334718249, x1=4
B, tp=1, ts=1, x0=222103643, x1=815826475
B, tp=1, ts=1, x0=269712102, x1=460649733
B, tp=1, ts=1, x0=273792324, x1=681641781
B, tp=1, ts=1, x0=921303152, x1=473166177
B, tp=1, ts=1, x0=371993844, x1=70262975
C, tp=1, ts=1, x0=971665090, x1=1000004
B, tp=1, ts=1, x0=266189062, x1=617259991
B, tp=1, ts=1, x0=752143112, x1=552085670
B, tp=1, ts=1, x0=353240512, x1=636201405
A, tp=1, ts=1, x0=774841092, x1=4
B, tp=1, ts=1, x0=384868079, x1=855978058
C, tp=1, ts=1, x0=880523698, x1=1000005
B, tp=1, ts=1, x0=765911996, x1=542359538
B, tp=1, ts=1, x0=164718677, x1=599340066
C, tp=1, ts=1, x0=264131584, x1=1000020
C, tp=1, ts=1, x0=495894241, x1=1000001
B, tp=1, ts=1, x0=313521435, x1=437099595
B, tp=1, ts=1, x0=427917125, x1=294545041
C, tp=1, ts=1, x0=240540658, x1=1000007
B, tp=1, ts=1, x0=222833908, x1=236909053
C, tp=1, ts=1, x0=9877124, x1=1000003
C, tp=1, ts=1, x0=102566473, x1=1000001
C, tp=1, ts=1, x0=853085068, x1=1000001
C, tp=1, ts=1, x0=360305620, x1=1000001
B, tp=1, ts=1, x0=459319027, x1=773835863
B, tp=1, ts=1, x0=816729776, x1=647786058
C, tp=1, ts=1, x0=919048829, x1=1000001
C, tp=1, ts=1, x0=362050653, x1=1000001
B, tp=1, ts=1, x0=864297497, x1=802939668
C, tp=1, ts=1, x0=49545182, x1=1000006
B, tp=1, ts=1, x0=776103866, x1=834328708
C, tp=1, ts=1, x0=36094174, x1=1000001
B, tp=1, ts=1, x0=706422607, x1=254042178
B, tp=1, ts=1, x0=350802553, x1=871526863
B, tp=1, ts=1, x0=781549095, x1=956067476
C, tp=1, ts=1, x0=714218594, x1=1000001
A, tp=1, ts=1, x0=85584058, x1=13
B, tp=1, ts=1, x0=583191605, x1=48782212
B, tp=1, ts=1, x0=453522814, x1=244269894
B, tp=1, ts=1, x0=660087483, x1=714705078
C, tp=1, ts=1, x0=443563473, x1=1000001
C, tp=1, ts=1, x0=881678072, x1=1000001
C, tp=1, ts=1, x0=408771499, x1=1000001
B, tp=1, ts=1, x0=244630720, x1=157520190
C, tp=1, ts=1, x0=772146567, x1=1000001
A, tp=1, ts=1, x0=5943, x1=18
B, tp=1, ts=1, x0=705315998, x1=475325903
C, tp=1, ts=1, x0=242682559, x1=1000001
B, tp=1, ts=1, x0=356888180, x1=561720866
C, tp=1, ts=1, x0=945247197, x1=1000002
B, tp=1, ts=1, x0=415324405, x1=179041478
C, tp=1, ts=1, x0=343639490, x1=1000007
