C, tp=0, ts=0, x0=373321178, x1=1000005
A, tp=0, ts=0, x0=185131785, x1=4
C, tp=0, ts=0, x0=193995398, x1=1000001
B, tp=0, ts=0, x0=4, x1=380653409
B, tp=0, ts=0, x0=1, x1=272368431
B, tp=0, ts=0, x0=1, x1=878243654
C, tp=0, ts=0, x0=221763315, x1=1000001
C, tp=0, ts=0, x0=263862183, x1=1000003
C, tp=0, ts=0, x0=647432608, x1=1000001
C, tp=0, ts=0, x0=842121790, x1=1000001
C, tp=0, ts=0, x0=143570653, x1=1000001
C, tp=0, ts=0, x0=435941031, x1=1000001
A, tp=0, ts=0, x0=354985508, x1=5
B, tp=0, ts=0, x0=2, x1=561824614
B, tp=0, ts=0, x0=1, x1=917254076
A, tp=0, ts=0, x0=25286320, x1=340
B, tp=0, ts=0, x0=7, x1=918424226
C, tp=0, ts=0, x0=234468688, x1=1000091
A, tp=0, ts=0, x0=792965738, x1=915874978
B, tp=0, ts=0, x0=1, x1=875175186
B, tp=0, ts=0, x0=3, x1=588169453
A, tp=0, ts=0, x0=981597786, x1=14
C, tp=0, ts=0, x0=919926820, x1=1000001
C, tp=0, ts=0, x0=284396418, x1=1000001
B, tp=0, ts=0, x0=1, x1=266050366
B, tp=0, ts=0, x0=213, x1=968021641
B, tp=0, ts=0, x0=1, x1=65293809
C, tp=0, ts=0, x0=537836769, x1=1000001
B, tp=0, ts=0, x0=5, x1=740932299
B, tp=0, ts=0, x0=1, x1=365334893
B, tp=0, ts=0, x0=1, x1=593630030
B, tp=0, ts=0, x0=1, x1=310918082
B, tp=0, ts=0, x0=8, x1=670226700
B, tp=0, ts=0, x0=1, x1=298571430
B, tp=0, ts=0, x0=1, x1=63903450
C, tp=0, ts=0, x0=148242568, x1=1000002
C, tp=0, ts=0, x0=934941922, x1=1000001
B, tp=0, ts=0, x0=2, x1=712993447
A, tp=0, ts=0, x0=293760768, x1=5
C, tp=0, ts=0, x0=847905467, x1=1000001
A, tp=0, ts=0, x0=886151951, x1=5
C, tp=0, ts=0, x0=94797035, x1=1000001
C, tp=0, ts=0, x0=161482379, x1=1000030
B, tp=0, ts=0, x0=2, x1=374332090
B, tp=0, ts=0, x0=1, x1=557048641
B, tp=0, ts=0, x0=1, x1=131890398
C, tp=0, ts=0, x0=350715337, x1=1000001
C, tp=0, ts=0, x0=100761235, x1=1000005
C, tp=0, ts=0, x0=114318783, x1=1000001
C, tp=0, ts=0, x0=712186247, x1=1000002
C, tp=0, ts=0, x0=294907858, x1=1000002
C, tp=0, ts=0, x0=228552516, x1=1000001
C, tp=0, ts=0, x0=424235885, x1=1000006
B, tp=0, ts=0, x0=30, x1=788239609
C, tp=0, ts=0, x0=735112633, x1=1000002
A, tp=0, ts=0, x0=826137069, x1=8
B, tp=0, ts=0, x0=192, x1=603910174
C, tp=0, ts=0, x0=883042181, x1=1000002
C, tp=0, ts=0, x0=35347792, x1=1000001
B, tp=0, ts=0, x0=1, x1=507746776
C, tp=0, ts=0, x0=648334479, x1=1000002
C, tp=0, ts=0, x0=959684291, x1=1000001
B, tp=0, ts=0, x0=19, x1=117477221
C, tp=0, ts=0, x0=418063284, x1=1000002
C, tp=0, ts=0, x0=764801946, x1=1000001
C, tp=0, ts=0, x0=719192655, x1=1000001
B, tp=0, ts=0, x0=10, x1=468542433
C, tp=0, ts=0, x0=481812590, x1=1000002
B, tp=0, ts=0, x0=1, x1=263911570
A, tp=0, ts=0, x0=6125029, x1=619317531
C, tp=0, ts=0, x0=220178877, x1=1000001
B, tp=0, ts=0, x0=11, x1=234312511
B, tp=0, ts=0, x0=1, x1=849342420
C, tp=0, ts=0, x0=514670457, x1=1000003
B, tp=0, ts=0, x0=4, x1=738243349
B, tp=0, ts=0, x0=1, x1=901147356
C, tp=0, ts=0, x0=479683784, x1=1000001
C, tp=0, ts=0, x0=162398400, x1=1000002
C, tp=0, ts=0, x0=909667160, x1=1000002
B, tp=0, ts=0, x0=4, x1=880153669
B, tp=0, ts=0, x0=1, x1=565786413
B, tp=0, ts=0, x0=22, x1=64964037
B, tp=0, ts=0, x0=1, x1=246967040
B, tp=0, ts=0, x0=4, x1=72849879
B, tp=0, ts=0, x0=38, x1=936846153
C, tp=0, ts=0, x0=249717375, x1=1000001
B, tp=0, ts=0, x0=9, x1=775197945
C, tp=0, ts=0, x0=38846328, x1=1000001
C, tp=0, ts=0, x0=816097372, x1=1000001
C, tp=0, ts=0, x0=230315971, x1=1000002
B, tp=0, ts=0, x0=44, x1=563979025
B, tp=0, ts=0, x0=1, x1=73096923
B, tp=0, ts=0, x0=1, x1=32576963
C, tp=0, ts=0, x0=374532716, x1=1000001
B, tp=0, ts=0, x0=1, x1=912258203
A, tp=0, ts=0, x0=942343649, x1=5
B, tp=0, ts=0, x0=3, x1=960806396
C, tp=0, ts=0, x0=613998869, x1=1000001
C, tp=0, ts=0, x0=353378034, x1=1000001
C, tp=0, ts=0, x0=775787647, x1=1000001
C, tp=0, ts=0, x0=205880366, x1=1000001
C, tp=0, ts=0, x0=611967342, x1=1000002
B, tp=0, ts=0, x0=1, x1=382740912
B, tp=0, ts=0, x0=205, x1=242232608
C, tp=0, ts=0, x0=537354122, x1=1000001
A, tp=0, ts=0, x0=368680571, x1=17
B, tp=0, ts=0, x0=128, x1=919686729
C, tp=0, ts=0, x0=334844774, x1=1000001
C, tp=0, ts=0, x0=521237446, x1=1000001
C, tp=0, ts=0, x0=956254722, x1=1000002
C, tp=0, ts=0, x0=435964469, x1=1000001
B, tp=0, ts=0, x0=22, x1=750970746
C, tp=0, ts=0, x0=303189816, x1=1000001
B, tp=0, ts=0, x0=368, x1=815461070
B, tp=0, ts=0, x0=1, x1=625639569
B, tp=0, ts=0, x0=1, x1=198099102
C, tp=0, ts=0, x0=391340205, x1=1000001
B, tp=0, ts=0, x0=1, x1=435046158
C, tp=0, ts=0, x0=613162121, x1=1000014
C, tp=0, ts=0, x0=585005299, x1=1000024
C, tp=0, ts=0, x0=74366774, x1=1000001
C, tp=0, ts=0, x0=593288442, x1=1000002
C, tp=0, ts=0, x0=305334050, x1=1000001
C, tp=0, ts=0, x0=816905786, x1=1000001
A, tp=0, ts=0, x0=192390969, x1=795
C, tp=0, ts=0, x0=906763396, x1=1000001
B, tp=0, ts=0, x0=41, x1=736118786
B, tp=0, ts=0, x0=16, x1=424163384
B, tp=0, ts=0, x0=4, x1=700522948
B, tp=0, ts=0, x0=1, x1=678285911
A, tp=0, ts=0, x0=935040840, x1=7
B, tp=0, ts=0, x0=1, x1=652845352
B, tp=0, ts=0, x0=3, x1=223524309
B, tp=0, ts=0, x0=1, x1=960695333
C, tp=0, ts=0, x0=71452073, x1=1000001
B, tp=0, ts=0, x0=15, x1=932527382
B, tp=0, ts=0, x0=386, x1=972139035
C, tp=0, ts=0, x0=403023777, x1=1000001
C, tp=0, ts=0, x0=88956117, x1=1000006
B, tp=0, ts=0, x0=7, x1=578811477
C, tp=0, ts=0, x0=166034283, x1=1000004
C, tp=0, ts=0, x0=286789888, x1=1000002
A, tp=0, ts=0, x0=856832697, x1=6
B, tp=0, ts=0, x0=6, x1=958149841
C, tp=0, ts=0, x0=833354554, x1=1000012
A, tp=0, ts=0, x0=152824857, x1=5
C, tp=0, ts=0, x0=193035306, x1=1000001
B, tp=0, ts=0, x0=18, x1=381519287
C, tp=0, ts=0, x0=39370023, x1=1000001
B, tp=0, ts=0, x0=2, x1=353614463
B, tp=0, ts=0, x0=33, x1=384564039
B, tp=0, ts=0, x0=40, x1=460972628
B, tp=0, ts=0, x0=5, x1=441428524
C, tp=0, ts=0, x0=219757897, x1=1000002
B, tp=0, ts=0, x0=15, x1=24287036
C, tp=0, ts=0, x0=717691935, x1=1000001
C, tp=0, ts=0, x0=990928533, x1=1000001
B, tp=0, ts=0, x0=877, x1=960513346
A, tp=0, ts=0, x0=163727847, x1=25
C, tp=0, ts=0, x0=719287282, x1=1000002
C, tp=0, ts=0, x0=937613791, x1=1000001
B, tp=0, ts=0, x0=25, x1=469923929
A, tp=0, ts=0, x0=900418955, x1=13
B, tp=0, ts=0, x0=3, x1=895230825
B, tp=0, ts=0, x0=1, x1=67536361
A, tp=0, ts=0, x0=482822289, x1=4
C, tp=0, ts=0, x0=231843544, x1=1000001
C, tp=0, ts=0, x0=710237729, x1=1000001
B, tp=0, ts=0, x0=4, x1=398059616
C, tp=0, ts=0, x0=796349443, x1=1000002
C, tp=0, ts=0, x0=800699294, x1=1000004
B, tp=0, ts=0, x0=2, x1=814409912
B, tp=0, ts=0, x0=1, x1=994557239
B, tp=0, ts=0, x0=9, x1=443552737
B, tp=0, ts=0, x0=3, x1=472291369
B, tp=0, ts=0, x0=1, x1=965699955
C, tp=0, ts=0, x0=847449528, x1=1000002
C, tp=0, ts=0, x0=842650293, x1=1000002
B, tp=0, ts=0, x0=3, x1=528606306
A, tp=0, ts=0, x0=836767585, x1=814
C, tp=0, ts=0, x0=218827177, x1=1000001
C, tp=0, ts=0, x0=847456845, x1=1000007
C, tp=0, ts=0, x0=960959000, x1=1000001
B, tp=0, ts=0, x0=9, x1=789719648
A, tp=0, ts=0, x0=280462899, x1=78
C, tp=0, ts=0, x0=189222997, x1=1000001
C, tp=0, ts=0, x0=950157302, x1=1000008
B, tp=0, ts=0, x0=1, x1=289121359
C, tp=0, ts=0, x0=939243746, x1=1000001
B, tp=0, ts=0, x0=3, x1=14998123
B, tp=0, ts=0, x0=2, x1=421278067
B, tp=0, ts=0, x0=1, x1=690921616
C, tp=0, ts=0, x0=748292361, x1=1000001
B, tp=0, ts=0, x0=5, x1=209907572
C, tp=0, ts=0, x0=640059418, x1=1000001
C, tp=0, ts=0, x0=399063999, x1=1000001
C, tp=0, ts=0, x0=839382192, x1=1000001
B, tp=0, ts=0, x0=1, x1=122762210
B, tp=0, ts=0, x0=116, x1=682650837
B, tp=0, ts=0, x0=47, x1=96541561
A, tp=0, ts=0, x0=422921265, x1=4
B, tp=0, ts=0, x0=1, x1=42798533
B, tp=0, ts=0, x0=1, x1=16500997
B, tp=0, ts=0, x0=1, x1=961734649
B, tp=0, ts=0, x0=7, x1=456902174
B, tp=0, ts=0, x0=2, x1=464652337
B, tp=0, ts=0, x0=1, x1=202188492
B, tp=0, ts=0, x0=1, x1=954862975
B, tp=0, ts=0, x0=1, x1=651734207
B, tp=0, ts=0, x0=1, x1=414865349
C, tp=0, ts=0, x0=2085005, x1=1000001
C, tp=0, ts=0, x0=554719577, x1=1000001
B, tp=0, ts=0, x0=1, x1=918178496
B, tp=0, ts=0, x0=2, x1=770872022
C, tp=0, ts=0, x0=340316464, x1=1000001
B, tp=0, ts=0, x0=1, x1=319266875
A, tp=0, ts=0, x0=153717127, x1=5
C, tp=0, ts=0, x0=206995942, x1=1000001
A, tp=0, ts=0, x0=295003039, x1=7
C, tp=0, ts=0, x0=291051252, x1=1000007
C, tp=0, ts=0, x0=153891947, x1=1000001
B, tp=0, ts=0, x0=1, x1=984081707
C, tp=0, ts=0, x0=806708943, x1=1000002
C, tp=0, ts=0, x0=275366224, x1=1000001
B, tp=0, ts=0, x0=3, x1=954138574
A, tp=0, ts=0, x0=428756318, x1=6
B, tp=0, ts=0, x0=1, x1=381116982
C, tp=0, ts=0, x0=827271164, x1=1000001
B, tp=0, ts=0, x0=1, x1=316894219
A, tp=0, ts=0, x0=683444930, x1=227424688
C, tp=0, ts=0, x0=679824419, x1=1000001
B, tp=0, ts=0, x0=1, x1=656786611
A, tp=0, ts=0, x0=774342523, x1=54
B, tp=0, ts=0, x0=54, x1=300192595
C, tp=0, ts=0, x0=763801295, x1=1000001
C, tp=0, ts=0, x0=344572986, x1=1000002
C, tp=0, ts=0, x0=431733222, x1=1000004
C, tp=0, ts=0, x0=482893436, x1=1000001
C, tp=0, ts=0, x0=499392177, x1=1000002
A, tp=0, ts=0, x0=986235916, x1=4
B, tp=0, ts=0, x0=118, x1=484266691
B, tp=0, ts=0, x0=1, x1=985140921
A, tp=0, ts=0, x0=616415284, x1=4
A, tp=0, ts=0, x0=430519078, x1=5
B, tp=0, ts=0, x0=2, x1=489126593
C, tp=0, ts=0, x0=204494853, x1=1000001
C, tp=0, ts=0, x0=336907430, x1=1000001
B, tp=0, ts=0, x0=1, x1=439290951
B, tp=0, ts=0, x0=2, x1=963683384
A, tp=0, ts=0, x0=533280386, x1=17
C, tp=0, ts=0, x0=421527794, x1=1000001
B, tp=0, ts=0, x0=17, x1=247141202
C, tp=0, ts=0, x0=713923334, x1=1000001
B, tp=0, ts=0, x0=2, x1=140552715
B, tp=0, ts=0, x0=22, x1=47026919
B, tp=0, ts=0, x0=21, x1=851367888
B, tp=0, ts=0, x0=94, x1=137350059
A, tp=0, ts=0, x0=685589658, x1=5
C, tp=0, ts=0, x0=628436878, x1=1000001
B, tp=0, ts=0, x0=5, x1=956915187
B, tp=0, ts=0, x0=4, x1=957949369
A, tp=0, ts=0, x0=426380877, x1=611553607
B, tp=0, ts=0, x0=5738, x1=819059787
A, tp=0, ts=0, x0=589871876, x1=4
A, tp=0, ts=0, x0=520025109, x1=4
B, tp=0, ts=0, x0=55, x1=428400480
B, tp=0, ts=0, x0=1, x1=70639372
C, tp=0, ts=0, x0=63849518, x1=1000001
A, tp=0, ts=0, x0=494516861, x1=5
B, tp=0, ts=0, x0=107, x1=863936400
C, tp=0, ts=0, x0=686269282, x1=1000002
C, tp=0, ts=0, x0=419123978, x1=1000002
B, tp=0, ts=0, x0=3, x1=103317440
B, tp=0, ts=0, x0=1, x1=861656960
B, tp=0, ts=0, x0=1, x1=683956625
C, tp=0, ts=0, x0=350090240, x1=1000001
B, tp=0, ts=0, x0=1, x1=873942363
C, tp=0, ts=0, x0=397253085, x1=1000001
C, tp=0, ts=0, x0=56109922, x1=1000003
C, tp=0, ts=0, x0=341374063, x1=1000003
B, tp=0, ts=0, x0=1, x1=101456597
B, tp=0, ts=0, x0=2, x1=312909733
B, tp=0, ts=0, x0=7, x1=158923377
B, tp=0, ts=0, x0=6, x1=641064525
B, tp=0, ts=0, x0=2, x1=732815835
B, tp=0, ts=0, x0=21, x1=106749902
C, tp=0, ts=0, x0=882932202, x1=1000001
C, tp=0, ts=0, x0=891145520, x1=1000001
B, tp=0, ts=0, x0=2, x1=583689237
C, tp=0, ts=0, x0=287234369, x1=1000001
B, tp=0, ts=0, x0=2, x1=15550846
C, tp=0, ts=0, x0=159670222, x1=1000001
B, tp=0, ts=0, x0=2, x1=286136035
B, tp=0, ts=0, x0=1, x1=710321579
B, tp=0, ts=0, x0=2, x1=3184764
C, tp=0, ts=0, x0=180668926, x1=1000001
B, tp=0, ts=0, x0=29, x1=723499298
C, tp=0, ts=0, x0=748379945, x1=1000002
B, tp=0, ts=0, x0=4, x1=273113345
C, tp=0, ts=0, x0=169998425, x1=1000001
C, tp=0, ts=0, x0=780099032, x1=1000001
A, tp=0, ts=0, x0=437909515, x1=4
C, tp=0, ts=0, x0=118186226, x1=1000002
B, tp=0, ts=0, x0=4, x1=758957877
B, tp=0, ts=0, x0=1, x1=837093184
C, tp=0, ts=0, x0=610829289, x1=1000003
B, tp=0, ts=0, x0=1, x1=276056808
B, tp=0, ts=0, x0=16, x1=103883437
C, tp=0, ts=0, x0=241783249, x1=1000007
B, tp=0, ts=0, x0=11, x1=599843311
B, tp=0, ts=0, x0=1, x1=591812556
A, tp=0, ts=0, x0=132104139, x1=4
C, tp=0, ts=0, x0=985685892, x1=1000001
C, tp=0, ts=0, x0=245038782, x1=1000003
C, tp=0, ts=0, x0=293230539, x1=1000001
B, tp=0, ts=0, x0=3, x1=114788959
A, tp=0, ts=0, x0=345331657, x1=10
C, tp=0, ts=0, x0=343773804, x1=1000024
C, tp=0, ts=0, x0=717217322, x1=1000001
C, tp=0, ts=0, x0=770053035, x1=1000011
C, tp=0, ts=0, x0=90603005, x1=1000002
C, tp=0, ts=0, x0=917251468, x1=1000001
B, tp=0, ts=0, x0=1, x1=874483423
C, tp=0, ts=0, x0=873538184, x1=1000005
B, tp=0, ts=0, x0=1, x1=520386925
B, tp=0, ts=0, x0=2, x1=748301654
C, tp=0, ts=0, x0=691867274, x1=1000001
C, tp=0, ts=0, x0=688594486, x1=1000002
B, tp=0, ts=0, x0=1, x1=819358408
B, tp=0, ts=0, x0=7, x1=476130389
A, tp=0, ts=0, x0=608796244, x1=4
B, tp=0, ts=0, x0=2, x1=355154218
A, tp=0, ts=0, x0=542162015, x1=6
C, tp=0, ts=0, x0=906650216, x1=1000004
A, tp=0, ts=0, x0=10909073, x1=386527365
C, tp=0, ts=0, x0=407490834, x1=1000001
B, tp=0, ts=0, x0=4, x1=797504970
C, tp=0, ts=0, x0=778172292, x1=1000003
B, tp=0, ts=0, x0=5, x1=424206808
C, tp=0, ts=0, x0=413187273, x1=1000001
B, tp=0, ts=0, x0=1, x1=160267785
C, tp=0, ts=0, x0=522457794, x1=1000001
C, tp=0, ts=0, x0=137105084, x1=1000001
C, tp=0, ts=0, x0=249719190, x1=1000001
C, tp=0, ts=0, x0=909062542, x1=1000001
B, tp=0, ts=0, x0=1, x1=991527787
C, tp=0, ts=0, x0=142463814, x1=1000005
C, tp=0, ts=0, x0=810626819, x1=1000003
B, tp=0, ts=0, x0=1, x1=321914718
C, tp=0, ts=0, x0=589664079, x1=1000001
B, tp=0, ts=0, x0=5, x1=380825421
C, tp=0, ts=0, x0=837040732, x1=1000001
B, tp=0, ts=0, x0=6, x1=40939035
B, tp=0, ts=0, x0=12, x1=905536618
B, tp=0, ts=0, x0=1, x1=264238034
A, tp=0, ts=0, x0=331451261, x1=9
B, tp=0, ts=0, x0=24, x1=898091861
B, tp=0, ts=0, x0=1, x1=910563941
B, tp=0, ts=0, x0=397, x1=361935245
C, tp=0, ts=0, x0=194303527, x1=1000015
B, tp=0, ts=0, x0=39, x1=991386297
C, tp=0, ts=0, x0=510498050, x1=1000001
C, tp=0, ts=0, x0=141820047, x1=1000003
A, tp=0, ts=0, x0=854196580, x1=13
B, tp=0, ts=0, x0=13, x1=742540591
C, tp=0, ts=0, x0=272301662, x1=1000001
C, tp=0, ts=0, x0=982653161, x1=1000003
C, tp=0, ts=0, x0=692992340, x1=1000012
C, tp=0, ts=0, x0=243718058, x1=1000001
A, tp=0, ts=0, x0=830787677, x1=4
C, tp=0, ts=0, x0=52875273, x1=1000001
B, tp=0, ts=0, x0=144, x1=744428381
B, tp=0, ts=0, x0=3, x1=362526855
B, tp=0, ts=0, x0=3, x1=830685842
C, tp=0, ts=0, x0=445859788, x1=1000002
C, tp=0, ts=0, x0=388713640, x1=1000001
B, tp=0, ts=0, x0=44, x1=355027928
B, tp=0, ts=0, x0=1, x1=455449276
B, tp=0, ts=0, x0=67111, x1=718124396
C, tp=0, ts=0, x0=576906215, x1=1000001
B, tp=0, ts=0, x0=33, x1=23278696
C, tp=0, ts=0, x0=835076013, x1=1000001
B, tp=0, ts=0, x0=145, x1=827443543
B, tp=0, ts=0, x0=1, x1=292243321
A, tp=0, ts=0, x0=222103643, x1=4
C, tp=0, ts=0, x0=681641778, x1=1000001
B, tp=0, ts=0, x0=1, x1=736029275
A, tp=0, ts=0, x0=775266721, x1=7
C, tp=0, ts=0, x0=266189062, x1=1000001
C, tp=0, ts=0, x0=552085667, x1=1000002
C, tp=0, ts=0, x0=519049202, x1=1000008
B, tp=0, ts=0, x0=6, x1=39551721
B, tp=0, ts=0, x0=1, x1=242910828
B, tp=0, ts=0, x0=41, x1=837347256
B, tp=0, ts=0, x0=1, x1=448098372
C, tp=0, ts=0, x0=446240071, x1=1000001
A, tp=0, ts=0, x0=507367021, x1=4
B, tp=0, ts=0, x0=2, x1=256613468
C, tp=0, ts=0, x0=294545038, x1=1000001
B, tp=0, ts=0, x0=4, x1=506493671
C, tp=0, ts=0, x0=988512405, x1=1000003
A, tp=0, ts=0, x0=421942388, x1=727436021
B, tp=0, ts=0, x0=1, x1=853085071
B, tp=0, ts=0, x0=1, x1=360305623
C, tp=0, ts=0, x0=2913567, x1=1000003
B, tp=0, ts=0, x0=1, x1=647994968
B, tp=0, ts=0, x0=1, x1=451197157
C, tp=0, ts=0, x0=202361535, x1=1000001
B, tp=0, ts=0, x0=1, x1=49545185
B, tp=0, ts=0, x0=8, x1=776103869
B, tp=0, ts=0, x0=2, x1=37964855
B, tp=0, ts=0, x0=12, x1=254042178
B, tp=0, ts=0, x0=1, x1=601055773
B, tp=0, ts=0, x0=1, x1=655202756
C, tp=0, ts=0, x0=634385069, x1=1000002
B, tp=0, ts=0, x0=1, x1=928243642
C, tp=0, ts=0, x0=667440220, x1=1000001
C, tp=0, ts=0, x0=94793001, x1=1000003
B, tp=0, ts=0, x0=1, x1=729223199
B, tp=0, ts=0, x0=1, x1=329006660
C, tp=0, ts=0, x0=881678072, x1=1000001
C, tp=0, ts=0, x0=408771499, x1=1000001
B, tp=0, ts=0, x0=44, x1=667325368
B, tp=0, ts=0, x0=11, x1=69631188
C, tp=0, ts=0, x0=320097457, x1=1000001
C, tp=0, ts=0, x0=527891993, x1=1000001
C, tp=0, ts=0, x0=242682559, x1=1000001
B, tp=0, ts=0, x0=1, x1=947925277
C, tp=0, ts=0, x0=665682547, x1=1000001
C, tp=0, ts=0, x0=179041475, x1=1000001
B, tp=0, ts=0, x0=4, x1=331229634
A, tp=0, ts=0, x0=90074205, x1=336729119
C, tp=0, ts=0, x0=373158043, x1=1000009
B, tp=0, ts=0, x0=1, x1=322054947
C, tp=0, ts=0, x0=764988853, x1=1000003
A, tp=0, ts=0, x0=986164343, x1=356431562
C, tp=0, ts=0, x0=407923434, x1=1000002
B, tp=0, ts=0, x0=4, x1=460132238
C, tp=0, ts=0, x0=415975104, x1=1000004
>WATERMARK 0<
C, tp=1, ts=1, x0=75058141, x1=1000001
C, tp=1, ts=1, x0=625089564, x1=1000002
B, tp=1, ts=1, x0=19, x1=40325934
B, tp=1, ts=1, x0=227424688, x1=68295335
B, tp=1, ts=1, x0=4, x1=795259028
B, tp=1, ts=1, x0=4, x1=117515269
B, tp=1, ts=1, x0=7, x1=971665090
C, tp=1, ts=1, x0=155550809, x1=1000001
B, tp=1, ts=1, x0=5, x1=866251067
B, tp=1, ts=1, x0=12, x1=621948589
B, tp=1, ts=1, x0=6, x1=830974476
C, tp=1, ts=1, x0=97101423, x1=1000005
B, tp=1, ts=1, x0=202410300, x1=517705227
C, tp=1, ts=1, x0=46247678, x1=1000042
B, tp=1, ts=1, x0=5, x1=339707837
B, tp=1, ts=1, x0=4, x1=115827001
C, tp=1, ts=1, x0=522398784, x1=1000001
B, tp=1, ts=1, x0=2, x1=397387983
B, tp=1, ts=1, x0=636, x1=4784339
B, tp=1, ts=1, x0=1, x1=855124594
C, tp=1, ts=1, x0=328302750, x1=1000001
C, tp=1, ts=1, x0=331076345, x1=1000001
B, tp=1, ts=1, x0=68, x1=53792072
C, tp=1, ts=1, x0=327134358, x1=1000010
A, tp=1, ts=1, x0=518297114, x1=4
B, tp=1, ts=1, x0=4, x1=384177196
B, tp=1, ts=1, x0=5, x1=54348442
B, tp=1, ts=1, x0=1, x1=681806459
B, tp=1, ts=1, x0=1, x1=870067162
B, tp=1, ts=1, x0=1, x1=662065484
B, tp=1, ts=1, x0=4, x1=933085738
C, tp=1, ts=1, x0=162574281, x1=1000562
C, tp=1, ts=1, x0=260406724, x1=1000055
B, tp=1, ts=1, x0=1, x1=710067826
B, tp=1, ts=1, x0=1, x1=137610028
B, tp=1, ts=1, x0=1, x1=861618489
C, tp=1, ts=1, x0=810779843, x1=1000001
B, tp=1, ts=1, x0=25, x1=826181684
C, tp=1, ts=1, x0=552934679, x1=1000002
C, tp=1, ts=1, x0=796562192, x1=1000001
C, tp=1, ts=1, x0=362774570, x1=1000003
B, tp=1, ts=1, x0=5, x1=960706331
B, tp=1, ts=1, x0=4228, x1=978399958
B, tp=1, ts=1, x0=19, x1=938917356
C, tp=1, ts=1, x0=797865727, x1=1000001
B, tp=1, ts=1, x0=9, x1=553973498
A, tp=1, ts=1, x0=210638100, x1=9
B, tp=1, ts=1, x0=9, x1=457314256
B, tp=1, ts=1, x0=4, x1=951547931
B, tp=1, ts=1, x0=4, x1=287656109
C, tp=1, ts=1, x0=130634854, x1=1000001
B, tp=1, ts=1, x0=337, x1=496869373
B, tp=1, ts=1, x0=922, x1=213916243
C, tp=1, ts=1, x0=115589544, x1=1000005
B, tp=1, ts=1, x0=31, x1=552495867
C, tp=1, ts=1, x0=796322221, x1=1000001
C, tp=1, ts=1, x0=755012456, x1=1000011
C, tp=1, ts=1, x0=515301826, x1=1000001
C, tp=1, ts=1, x0=320507098, x1=1000001
C, tp=1, ts=1, x0=900509437, x1=1000003
C, tp=1, ts=1, x0=298952251, x1=1000001
C, tp=1, ts=1, x0=646458593, x1=1000002
B, tp=1, ts=1, x0=1, x1=866633124
B, tp=1, ts=1, x0=1, x1=153130281
B, tp=1, ts=1, x0=16, x1=446632233
C, tp=1, ts=1, x0=354522315, x1=1000002
C, tp=1, ts=1, x0=722517836, x1=1000001
B, tp=1, ts=1, x0=1, x1=233656124
B, tp=1, ts=1, x0=16, x1=522371026
B, tp=1, ts=1, x0=3, x1=351453077
B, tp=1, ts=1, x0=1, x1=940972415
A, tp=1, ts=1, x0=543683985, x1=179478885
B, tp=1, ts=1, x0=1, x1=640833207
C, tp=1, ts=1, x0=551369872, x1=1000001
C, tp=1, ts=1, x0=182640593, x1=1000001
B, tp=1, ts=1, x0=2, x1=965605917
B, tp=1, ts=1, x0=1, x1=332717377
C, tp=1, ts=1, x0=653297277, x1=1000002
C, tp=1, ts=1, x0=995310227, x1=1000001
C, tp=1, ts=1, x0=26860460, x1=1000004
C, tp=1, ts=1, x0=232101434, x1=1000003
B, tp=1, ts=1, x0=1, x1=526134653
C, tp=1, ts=1, x0=579021822, x1=1000001
B, tp=1, ts=1, x0=1, x1=22428935
A, tp=1, ts=1, x0=169709190, x1=6
C, tp=1, ts=1, x0=197466528, x1=1000011
C, tp=1, ts=1, x0=832581199, x1=1000001
B, tp=1, ts=1, x0=1, x1=345353913
C, tp=1, ts=1, x0=997152317, x1=1000001
B, tp=1, ts=1, x0=33, x1=548168528
C, tp=1, ts=1, x0=926736957, x1=1000001
C, tp=1, ts=1, x0=537254260, x1=1000005
B, tp=1, ts=1, x0=1, x1=913379886
C, tp=1, ts=1, x0=869667442, x1=1000001
C, tp=1, ts=1, x0=555256339, x1=1000001
C, tp=1, ts=1, x0=59921851, x1=1000004
B, tp=1, ts=1, x0=2, x1=11103865
B, tp=1, ts=1, x0=1, x1=971294855
C, tp=1, ts=1, x0=199358807, x1=1000002
B, tp=1, ts=1, x0=3, x1=284640378
C, tp=1, ts=1, x0=41183448, x1=1000001
C, tp=1, ts=1, x0=107742758, x1=1000002
B, tp=1, ts=1, x0=1, x1=967972918
B, tp=1, ts=1, x0=2, x1=918173200
C, tp=1, ts=1, x0=747326999, x1=1000001
A, tp=1, ts=1, x0=942829793, x1=4
A, tp=1, ts=1, x0=914269462, x1=11
B, tp=1, ts=1, x0=1, x1=682697349
A, tp=1, ts=1, x0=710407053, x1=31
B, tp=1, ts=1, x0=26, x1=53160543
B, tp=1, ts=1, x0=1, x1=214356543
C, tp=1, ts=1, x0=283206037, x1=1000001
B, tp=1, ts=1, x0=1, x1=539501539
B, tp=1, ts=1, x0=1, x1=68310260
C, tp=1, ts=1, x0=79252605, x1=1000001
C, tp=1, ts=1, x0=31274734, x1=1000001
A, tp=1, ts=1, x0=702955027, x1=5
C, tp=1, ts=1, x0=643215766, x1=1000001
C, tp=1, ts=1, x0=585666728, x1=1000001
A, tp=1, ts=1, x0=878187529, x1=203313281
B, tp=1, ts=1, x0=203313281, x1=243954286
C, tp=1, ts=1, x0=319677644, x1=1000002
